hosting_id,commodity_raw,commodity_normalized
990935487146379699,Fire extinguisher,Fire extinguisher
990935487146379699,Wifi,WiFi
990935487146379699,Air conditioning,Air conditioning
990935487146379699,TV,TV
990935487146379699,Heating,Heating
990935487146379699,Free street parking,Parking
990935487146379699,Microwave,Microwave
990935487146379699,Kitchen,Kitchen
992119832780871644,Samsung electric stove,Oven
992119832780871644,Carbon monoxide alarm,Carbon monoxide alarm
992119832780871644,Dedicated workspace,Workspace
992119832780871644,Hangers,Hangers
992119832780871644,Hot water kettle,Other
992119832780871644,"Coffee maker: drip coffee maker, Keurig coffee machine",Coffee maker
992119832780871644,Central heating,Heating
992119832780871644,Smoke alarm,Smoke alarm
992119832780871644,Essentials,Essentials
992119832780871644,Long term stays allowed,Long term stays
992119832780871644,Wifi,WiFi
992119832780871644,Air conditioning,Air conditioning
992119832780871644,TV,TV
992119832780871644,Iron,Iron
992119832780871644,Fridgeair refrigerator,Refrigerator
992119832780871644,Free parking on premises,Parking
992119832780871644,Free dryer – In unit,Dryer
992119832780871644,Washer,Washer
992119832780871644,Microwave,Microwave
992119832780871644,Kitchen,Kitchen
992554549672159765,Babysitter recommendations,Other
992554549672159765,Carbon monoxide alarm,Carbon monoxide alarm
992554549672159765,Dedicated workspace,Workspace
992554549672159765,Hangers,Hangers
992554549672159765,Central heating,Heating
992554549672159765,Barbecue utensils,BBQ grill
992554549672159765,Smoke alarm,Smoke alarm
992554549672159765,Essentials,Essentials
992554549672159765,Stove,Oven
992554549672159765,Coffee,Coffee maker
992554549672159765,Books and reading material,Books
992554549672159765,Long term stays allowed,Long term stays
992554549672159765,Pack ’n play/Travel crib,Crib
992554549672159765,Fire extinguisher,Fire extinguisher
992554549672159765,Refrigerator,Refrigerator
992554549672159765,Wifi,WiFi
992554549672159765,Air conditioning,Air conditioning
992554549672159765,Board games,Board games
992554549672159765,Patio or balcony,Patio
992554549672159765,Private backyard,Garden
992554549672159765,Free dryer – In building,Dryer
992554549672159765,Iron,Iron
992554549672159765,Free parking on premises,Parking
992554549672159765,Dishwasher,Washer
992554549672159765,First aid kit,First aid kit
992554549672159765,Microwave,Microwave
992554549672159765,Pets allowed,Pets allowed
992554549672159765,Kitchen,Kitchen
993431459821117738,Carbon monoxide alarm,Carbon monoxide alarm
993431459821117738,Free dryer,Dryer
993431459821117738,Hangers,Hangers
993431459821117738,Central heating,Heating
993431459821117738,Bed linens,Other
993431459821117738,Lockbox,Lock
993431459821117738,Smoke alarm,Smoke alarm
993431459821117738,Essentials,Essentials
993431459821117738,Self check-in,Self check-in
993431459821117738,Fire extinguisher,Fire extinguisher
993431459821117738,Wifi,WiFi
993431459821117738,Air conditioning,Air conditioning
993431459821117738,TV,TV
993431459821117738,Dishwasher,Washer
993431459821117738,Whirlpool refrigerator,Pool
993431459821117738,Microwave,Microwave
993431459821117738,Kitchen,Kitchen
999161887055542119,Exterior security cameras on property,Lock
999161887055542119,Carbon monoxide alarm,Carbon monoxide alarm
999161887055542119,Hangers,Hangers
999161887055542119,Hot water kettle,Other
999161887055542119,Central heating,Heating
999161887055542119,Smoke alarm,Smoke alarm
999161887055542119,Essentials,Essentials
999161887055542119,Coffee maker: Keurig coffee machine,Coffee maker
999161887055542119,Portable air conditioning,Air conditioning
999161887055542119,Self check-in,Self check-in
999161887055542119,"55 inch HDTV with Fire TV, Amazon Prime Video, Roku",TV
999161887055542119,Long term stays allowed,Long term stays
999161887055542119,Stainless steel oven,Oven
999161887055542119,Refrigerator,Refrigerator
999161887055542119,Fire extinguisher,Fire extinguisher
999161887055542119,Wifi,WiFi
999161887055542119,Board games,Board games
999161887055542119,Iron,Iron
999161887055542119,Free washer – In unit,Washer
999161887055542119,Free dryer – In unit,Dryer
999161887055542119,First aid kit,First aid kit
999161887055542119,Free street parking,Parking
999161887055542119,Microwave,Microwave
999161887055542119,Kitchen,Kitchen
1004978540001566331,Children’s dinnerware,Other
1004978540001566331,Window AC unit,Air conditioning
1004978540001566331,Exterior security cameras on property,Lock
1004978540001566331,Carbon monoxide alarm,Carbon monoxide alarm
1004978540001566331,Dedicated workspace,Workspace
1004978540001566331,Hangers,Hangers
1004978540001566331,Central heating,Heating
1004978540001566331,Smoke alarm,Smoke alarm
1004978540001566331,Essentials,Essentials
1004978540001566331,Free driveway parking on premises – 3 spaces,Parking
1004978540001566331,Self check-in,Self check-in
1004978540001566331,"TV with Roku, standard cable",TV
1004978540001566331,Books and reading material,Books
1004978540001566331,Pack ’n play/Travel crib - available upon request,Crib
1004978540001566331,Fire extinguisher,Fire extinguisher
1004978540001566331,Wifi,WiFi
1004978540001566331,Board games,Board games
1004978540001566331,Iron,Iron
1004978540001566331,Private backyard – Fully fenced,Garden
1004978540001566331,Free washer – In unit,Washer
1004978540001566331,Free dryer – In unit,Dryer
1004978540001566331,First aid kit,First aid kit
1004978540001566331,Kitchen,Kitchen
1004978540001566331,Coffee maker: drip coffee maker,Coffee maker
1005978346817864540,Frigidaire electric stove,Oven
1005978346817864540,Paid parking on premises,Parking
1005978346817864540,Smart lock,Lock
1005978346817864540,Window AC unit,Air conditioning
1005978346817864540,Carbon monoxide alarm,Carbon monoxide alarm
1005978346817864540,Dedicated workspace,Workspace
1005978346817864540,Hangers,Hangers
1005978346817864540,Paid dryer – In building,Dryer
1005978346817864540,Room-darkening shades,Other
1005978346817864540,Shared backyard – Fully fenced,Garden
1005978346817864540,Smoke alarm,Smoke alarm
1005978346817864540,Essentials,Essentials
1005978346817864540,Self check-in,Self check-in
1005978346817864540,Coffee,Coffee maker
1005978346817864540,Pack ’n play/Travel crib - available upon request,Crib
1005978346817864540,Frigidaire refrigerator,Refrigerator
1005978346817864540,Long term stays allowed,Long term stays
1005978346817864540,Fire extinguisher,Fire extinguisher
1005978346817864540,Wifi,WiFi
1005978346817864540,Free washer – In building,Washer
1005978346817864540,Iron,Iron
1005978346817864540,"70 inch HDTV with Amazon Prime Video, Disney+, Hulu, Netflix, Roku, Chromecast",TV
1005978346817864540,Radiant heating,Heating
1005978346817864540,First aid kit,First aid kit
1005978346817864540,Microwave,Microwave
1005978346817864540,Pets allowed,Pets allowed
1005978346817864540,Kitchen,Kitchen
1007354086435981132,Children’s dinnerware,Other
1007354086435981132,Smart lock,Lock
1007354086435981132,Carbon monoxide alarm,Carbon monoxide alarm
1007354086435981132,Hangers,Hangers
1007354086435981132,Backyard,Garden
1007354086435981132,Smoke alarm,Smoke alarm
1007354086435981132,Essentials,Essentials
1007354086435981132,High chair,High chair
1007354086435981132,Coffee maker: Keurig coffee machine,Coffee maker
1007354086435981132,Self check-in,Self check-in
1007354086435981132,Stove,Oven
1007354086435981132,Books and reading material,Books
1007354086435981132,Long term stays allowed,Long term stays
1007354086435981132,Free residential garage on premises,Parking
1007354086435981132,Refrigerator,Refrigerator
1007354086435981132,Wifi,WiFi
1007354086435981132,Air conditioning,Air conditioning
1007354086435981132,Board games,Board games
1007354086435981132,TV,TV
1007354086435981132,Iron,Iron
1007354086435981132,Heating,Heating
1007354086435981132,First aid kit,First aid kit
1007354086435981132,Washer,Washer
1007354086435981132,Dryer,Dryer
1007354086435981132,Microwave,Microwave
1007354086435981132,Kitchen,Kitchen
1010759793485911351,Exterior security cameras on property,Lock
1010759793485911351,Carbon monoxide alarm,Carbon monoxide alarm
1010759793485911351,Dedicated workspace,Workspace
1010759793485911351,Hangers,Hangers
1010759793485911351,Backyard,Garden
1010759793485911351,Hot water,Other
1010759793485911351,Smoke alarm,Smoke alarm
1010759793485911351,Essentials,Essentials
1010759793485911351,Self check-in,Self check-in
1010759793485911351,"Shared hot tub - available all year, open 24 hours",Hot tub
1010759793485911351,Long term stays allowed,Long term stays
1010759793485911351,Refrigerator,Refrigerator
1010759793485911351,Fire extinguisher,Fire extinguisher
1010759793485911351,Wifi,WiFi
1010759793485911351,Air conditioning,Air conditioning
1010759793485911351,TV,TV
1010759793485911351,Coffee maker,Coffee maker
1010759793485911351,Iron,Iron
1010759793485911351,Free parking on premises,Parking
1010759793485911351,Heating,Heating
1010759793485911351,Dryer,Dryer
1010759793485911351,Washer,Washer
1010759793485911351,Kitchen,Kitchen
1010759799610182054,Exterior security cameras on property,Lock
1010759799610182054,Carbon monoxide alarm,Carbon monoxide alarm
1010759799610182054,Dedicated workspace,Workspace
1010759799610182054,Gas stove,Oven
1010759799610182054,Hangers,Hangers
1010759799610182054,Hot water kettle,Other
1010759799610182054,"Coffee maker: drip coffee maker, Keurig coffee machine, Nespresso",Coffee maker
1010759799610182054,Central heating,Heating
1010759799610182054,Shared hot tub - available all year,Hot tub
1010759799610182054,Head and Shoulders shampoo,Essentials
1010759799610182054,Barbecue utensils,BBQ grill
1010759799610182054,Smoke alarm,Smoke alarm
1010759799610182054,Shared patio or balcony,Patio
1010759799610182054,Self check-in,Self check-in
1010759799610182054,Books and reading material,Books
1010759799610182054,Long term stays allowed,Long term stays
1010759799610182054,Refrigerator,Refrigerator
1010759799610182054,Fire extinguisher,Fire extinguisher
1010759799610182054,Wifi,WiFi
1010759799610182054,Board games,Board games
1010759799610182054,Free washer – In building,Washer
1010759799610182054,TV,TV
1010759799610182054,Free dryer – In building,Dryer
1010759799610182054,Central air conditioning,Air conditioning
1010759799610182054,Iron,Iron
1010759799610182054,Private backyard – Fully fenced,Garden
1010759799610182054,Free parking on premises,Parking
1010759799610182054,First aid kit,First aid kit
1010759799610182054,Microwave,Microwave
1010759799610182054,Kitchen,Kitchen
1010760496997974537,Exterior security cameras on property,Lock
1010760496997974537,Carbon monoxide alarm,Carbon monoxide alarm
1010760496997974537,Dedicated workspace,Workspace
1010760496997974537,Hangers,Hangers
1010760496997974537,Hot water kettle,Other
1010760496997974537,Backyard,Garden
1010760496997974537,Shared hot tub - available all year,Hot tub
1010760496997974537,Barbecue utensils,BBQ grill
1010760496997974537,Smoke alarm,Smoke alarm
1010760496997974537,Essentials,Essentials
1010760496997974537,Shared patio or balcony,Patio
1010760496997974537,Self check-in,Self check-in
1010760496997974537,Stove,Oven
1010760496997974537,Coffee,Coffee maker
1010760496997974537,Fireplace guards,Heating
1010760496997974537,Books and reading material,Books
1010760496997974537,Long term stays allowed,Long term stays
1010760496997974537,Refrigerator,Refrigerator
1010760496997974537,Fire extinguisher,Fire extinguisher
1010760496997974537,Wifi,WiFi
1010760496997974537,Air conditioning,Air conditioning
1010760496997974537,Board games,Board games
1010760496997974537,TV,TV
1010760496997974537,Iron,Iron
1010760496997974537,Free parking on premises,Parking
1010760496997974537,Dishwasher,Washer
1010760496997974537,First aid kit,First aid kit
1010760496997974537,Dryer,Dryer
1010760496997974537,Microwave,Microwave
1010760496997974537,Kitchen,Kitchen
1012862218478447339,Exterior security cameras on property,Lock
1012862218478447339,Carbon monoxide alarm,Carbon monoxide alarm
1012862218478447339,Dedicated workspace,Workspace
1012862218478447339,Hangers,Hangers
1012862218478447339,Hot water kettle,Other
1012862218478447339,Backyard,Garden
1012862218478447339,Shared hot tub - available all year,Hot tub
1012862218478447339,Barbecue utensils,BBQ grill
1012862218478447339,Smoke alarm,Smoke alarm
1012862218478447339,Essentials,Essentials
1012862218478447339,Self check-in,Self check-in
1012862218478447339,Stove,Oven
1012862218478447339,Coffee,Coffee maker
1012862218478447339,Books and reading material,Books
1012862218478447339,Long term stays allowed,Long term stays
1012862218478447339,Refrigerator,Refrigerator
1012862218478447339,Fire extinguisher,Fire extinguisher
1012862218478447339,Elevator,Elevator
